group,dataset,dataset_id,category,scenario,aether_incremental_ms,veridns_incremental_ms,veridns_full_update_ms,incremental_speedup,full_update_speedup,veridns_matches_aether
top-10,com.np,top-10/com.np,rewrite-heavy,A_UPDATE,1.8459999999999999,0.236976,0.333309,0.12837269772481041,0.1805574214517877,True
top-10,com.np,top-10/com.np,rewrite-heavy,NS_UPDATE,1.875,0.249904,0.236349,0.13328213333333333,0.1260528,False
top-10,com.np,top-10/com.np,rewrite-heavy,CNAME_UPDATE,1.628,0.577774,0.541316,0.3548980343980344,0.33250368550368553,False
top-10,com.sg,top-10/com.sg,delegation-heavy,A_ADD,0.436,0.290185,0.260846,0.6655619266055046,0.5982706422018349,True
top-10,com.sg,top-10/com.sg,delegation-heavy,A_UPDATE,0.007,0.389687,0.23178,55.66957142857143,33.111428571428576,True
top-10,com.sg,top-10/com.sg,delegation-heavy,NS_UPDATE,0.008,0.284603,0.239112,35.575375,29.889,False
top-10,com.sg,top-10/com.sg,delegation-heavy,CNAME_UPDATE,0.187,0.584812,0.583898,3.127336898395722,3.1224491978609628,False
top-10,com.tw,top-10/com.tw,delegation-heavy,A_ADD,0.619,0.240335,0.217468,0.3882633279483037,0.35132148626817444,True
top-10,com.tw,top-10/com.tw,delegation-heavy,A_UPDATE,0.013999999999999999,0.223126,0.196482,15.93757142857143,14.034428571428572,True
top-10,com.tw,top-10/com.tw,delegation-heavy,NS_UPDATE,0.010000000000000002,0.239229,0.191607,23.922899999999995,19.160699999999995,False
top-10,com.tw,top-10/com.tw,delegation-heavy,CNAME_UPDATE,0.222,0.601862,0.712056,2.71109009009009,3.2074594594594594,False
top-10,com.ua,top-10/com.ua,delegation-heavy,A_ADD,0.496,0.252399,0.234578,0.5088689516129032,0.4729395161290323,True
top-10,com.ua,top-10/com.ua,delegation-heavy,A_UPDATE,0.007,0.218006,0.20085,31.143714285714285,28.692857142857143,True
top-10,com.ua,top-10/com.ua,delegation-heavy,NS_UPDATE,0.007,0.218531,0.21594,31.218714285714285,30.848571428571425,False
top-10,gov.cn,top-10/gov.cn,delegation-heavy,A_ADD,0.581,0.220132,0.203222,0.37888468158347677,0.3497796901893288,True
top-10,gov.cn,top-10/gov.cn,delegation-heavy,A_UPDATE,0.014,0.207977,0.193555,14.8555,13.825357142857143,True
top-10,gov.cn,top-10/gov.cn,delegation-heavy,NS_UPDATE,0.007,0.211249,0.201756,30.17842857142857,28.822285714285712,False
top-10,net.au,top-10/net.au,delegation-heavy,A_ADD,0.453,0.259678,0.228613,0.5732406181015453,0.5046644591611479,True
top-10,net.au,top-10/net.au,delegation-heavy,A_UPDATE,0.008,0.261166,0.235351,32.64575,29.418875,True
top-10,net.au,top-10/net.au,delegation-heavy,NS_UPDATE,0.007,0.252402,0.234106,36.057428571428574,33.443714285714286,False
top-10,net.au,top-10/net.au,delegation-heavy,CNAME_UPDATE,0.144,0.532771,0.640821,3.6997986111111114,4.450145833333334,False
top-10,org.br,top-10/org.br,delegation-heavy,A_ADD,0.387,0.59262,0.815245,1.5313178294573644,2.106576227390181,False
top-10,org.br,top-10/org.br,delegation-heavy,A_UPDATE,0.008,0.235499,0.304344,29.437375,38.043,True
top-10,org.br,top-10/org.br,delegation-heavy,NS_UPDATE,0.007,0.544916,0.66248,77.84514285714285,94.63999999999999,False
top-10,org.br,top-10/org.br,delegation-heavy,CNAME_UPDATE,0.089,0.868047,1.059724,9.753337078651686,11.907011235955059,False
