hlt.ftw.com.               			      43200 IN SOA	ns1.hlt.ftw.com. 19122302 14400 3600 2419200 14400

hlt.ftw.com.                 NS      ns1.hlt.ftw.com.
ns1.hlt.ftw.com.               A       10.166.21.12

wc.hlt.ftw.com.		    IN	NS ns1.wc.hlt.ftw.com.
wc.hlt.ftw.com.		    IN	NS ns2.wc.hlt.ftw.com.
xnwiohpg.hlt.ftw.com.    IN    A    118.216.143.126
wdyogsul.hlt.ftw.com.    IN    A    203.163.160.47
cqrdstuy.hlt.ftw.com.    IN    A    8.172.22.200
kfdailju.hlt.ftw.com.    IN    A    17.25.59.145
kxnoilca.hlt.ftw.com.    IN    A    106.245.225.212
wvsmunhl.hlt.ftw.com.    IN    A    224.206.18.166
awsvkbrj.hlt.ftw.com.    IN    A    216.164.50.148
qvuegrkh.hlt.ftw.com.    IN    A    143.91.242.2
wtsvbume.hlt.ftw.com.    IN    A    83.106.150.228
fpwbeatd.hlt.ftw.com.    IN    A    124.103.181.95
oeakvjxc.hlt.ftw.com.    IN    A    123.184.91.184
cfnqloie.hlt.ftw.com.    IN    A    112.32.91.159
cbrviwdf.hlt.ftw.com.    IN    A    108.9.64.63
ctaifdxy.hlt.ftw.com.    IN    A    157.111.207.59
gpumifsl.hlt.ftw.com.    IN    A    158.61.168.223
xdfgepkl.hlt.ftw.com.    IN    A    102.167.120.157
ndcgmwsx.hlt.ftw.com.    IN    A    94.245.78.117
kxegpuoj.hlt.ftw.com.    IN    A    55.60.5.96
ucnbprjs.hlt.ftw.com.    IN    A    91.37.12.126
fcxyetmb.hlt.ftw.com.    IN    A    27.216.212.148
nfldsqit.hlt.ftw.com.    IN    A    148.83.40.37
pktmncry.hlt.ftw.com.    IN    A    162.241.160.24
rumfsoyb.hlt.ftw.com.    IN    A    135.26.39.61
uqxksfrp.hlt.ftw.com.    IN    A    90.246.79.218
sadjwxpl.hlt.ftw.com.    IN    A    247.194.54.58
visbuqwh.hlt.ftw.com.    IN    A    65.141.179.162
qloymeht.hlt.ftw.com.    IN    A    213.101.24.144
otkiwder.hlt.ftw.com.    IN    A    24.57.245.207
ierfwqmc.hlt.ftw.com.    IN    A    56.41.240.33
trwbvydx.hlt.ftw.com.    IN    A    73.170.244.195
uxognspr.hlt.ftw.com.    IN    A    35.121.66.226
wpbtsyjg.hlt.ftw.com.    IN    A    241.159.228.188
swfkaxdb.hlt.ftw.com.    IN    A    169.31.239.86
njfxegri.hlt.ftw.com.    IN    A    73.166.25.140
lyefitnr.hlt.ftw.com.    IN    A    215.30.101.105
vbduylmi.hlt.ftw.com.    IN    A    170.171.217.221
glaxbdur.hlt.ftw.com.    IN    A    10.115.71.115
nlcvxdti.hlt.ftw.com.    IN    A    171.27.132.1
eijpordl.hlt.ftw.com.    IN    A    228.35.180.101
nsgruevq.hlt.ftw.com.    IN    A    152.192.183.112
srckfjne.hlt.ftw.com.    IN    A    177.62.174.166
dwvhtgmq.hlt.ftw.com.    IN    A    41.98.135.109
mnaedics.hlt.ftw.com.    IN    A    5.147.64.235
pyajnufs.hlt.ftw.com.    IN    A    61.243.111.209
jcpraitl.hlt.ftw.com.    IN    A    158.120.25.34
rfyvclhe.hlt.ftw.com.    IN    A    151.193.37.98
xcbhoywk.hlt.ftw.com.    IN    A    224.181.114.69
pceutosy.hlt.ftw.com.    IN    A    111.34.172.133
eqnkvmld.hlt.ftw.com.    IN    A    92.39.231.78
jhedpivr.hlt.ftw.com.    IN    A    199.140.233.61
scxovehw.hlt.ftw.com.    IN    A    231.168.89.56
xelvyswb.hlt.ftw.com.    IN    A    62.166.253.78
gpkleuqo.hlt.ftw.com.    IN    A    230.7.101.161
irqvxbpm.hlt.ftw.com.    IN    A    168.68.48.141
jmixnsqh.hlt.ftw.com.    IN    A    80.159.190.78
diubqtgw.hlt.ftw.com.    IN    A    198.81.58.213
swehfnio.hlt.ftw.com.    IN    A    0.55.191.228
qrnhwuib.hlt.ftw.com.    IN    A    123.125.90.28
wcnovtqf.hlt.ftw.com.    IN    A    122.159.11.215
tcogymbp.hlt.ftw.com.    IN    A    54.76.195.239
wulqomnh.hlt.ftw.com.    IN    A    109.192.85.76
iugholqy.hlt.ftw.com.    IN    A    41.45.17.49
xkgydlau.hlt.ftw.com.    IN    A    221.241.226.4
hxjyqire.hlt.ftw.com.    IN    A    33.69.167.197
admlcxpe.hlt.ftw.com.    IN    A    179.142.44.255
weohrcvk.hlt.ftw.com.    IN    A    64.129.148.90
nyatbqoh.hlt.ftw.com.    IN    A    77.46.85.123
ijobphvr.hlt.ftw.com.    IN    A    252.182.111.191
pjcsuofy.hlt.ftw.com.    IN    A    244.97.156.98
setywuhf.hlt.ftw.com.    IN    A    55.231.144.202
nvyujxam.hlt.ftw.com.    IN    A    223.98.141.108
fqkijgrp.hlt.ftw.com.    IN    A    92.199.140.153
dltovysk.hlt.ftw.com.    IN    A    46.130.69.243
vuotwslr.hlt.ftw.com.    IN    A    219.51.31.117
dywihrqo.hlt.ftw.com.    IN    A    167.50.48.65
vaftlmjr.hlt.ftw.com.    IN    A    174.228.199.168
yvmhkdet.hlt.ftw.com.    IN    A    162.201.144.238
xqcbsgiy.hlt.ftw.com.    IN    A    234.204.231.122
lmqowpcx.hlt.ftw.com.    IN    A    215.240.75.235
tlsaipdx.hlt.ftw.com.    IN    A    170.113.104.11
qmhfkaur.hlt.ftw.com.    IN    A    195.155.199.57
mbrkacfw.hlt.ftw.com.    IN    A    79.102.100.223
hbmijefc.hlt.ftw.com.    IN    A    178.179.44.92
ladcrnmg.hlt.ftw.com.    IN    A    55.190.193.112
qpagtxmr.hlt.ftw.com.    IN    A    92.55.117.127
oqusfprm.hlt.ftw.com.    IN    A    155.5.246.104
cysjdlge.hlt.ftw.com.    IN    A    169.110.156.51
wgiluqra.hlt.ftw.com.    IN    A    97.65.38.183
diuaqbok.hlt.ftw.com.    IN    A    13.156.80.82
aosctjfp.hlt.ftw.com.    IN    A    122.184.122.228
hqlxbtju.hlt.ftw.com.    IN    A    84.113.233.130
pwkuvcjh.hlt.ftw.com.    IN    A    86.99.219.138
fmvxtcje.hlt.ftw.com.    IN    A    140.86.102.117
vbqgyhjk.hlt.ftw.com.    IN    A    68.220.51.120
rlacjynm.hlt.ftw.com.    IN    A    35.14.128.124
rnuhblij.hlt.ftw.com.    IN    A    52.150.130.246
ldwhjtas.hlt.ftw.com.    IN    A    93.190.249.159
sxwlyetg.hlt.ftw.com.    IN    A    229.56.166.195
pkcejruo.hlt.ftw.com.    IN    A    53.136.208.197
adhjwvqk.hlt.ftw.com.    IN    A    204.212.96.113
cboalkvr.hlt.ftw.com.    IN    A    198.40.247.104
gitjwkcf.hlt.ftw.com.    IN    A    191.234.79.177
jgnlovxr.hlt.ftw.com.    IN    A    155.79.200.146
epsctrod.hlt.ftw.com.    IN    A    177.76.168.142
phynrikt.hlt.ftw.com.    IN    A    164.104.175.243
gwjicrvp.hlt.ftw.com.    IN    A    199.121.163.189
crwipymj.hlt.ftw.com.    IN    A    105.17.25.204
eqlbtijv.hlt.ftw.com.    IN    A    147.15.169.205
xkdiafnu.hlt.ftw.com.    IN    A    120.100.236.53
axrcpouk.hlt.ftw.com.    IN    A    132.13.80.96
ahqtynre.hlt.ftw.com.    IN    A    81.8.133.105
gopmvaeh.hlt.ftw.com.    IN    A    69.131.219.189
ydhnmbac.hlt.ftw.com.    IN    A    64.32.25.230
kpxceiju.hlt.ftw.com.    IN    A    15.41.108.106
kfyxqnad.hlt.ftw.com.    IN    A    6.29.163.170
pyvqsjot.hlt.ftw.com.    IN    A    189.121.181.45
rglnoaxb.hlt.ftw.com.    IN    A    136.81.148.97
bfisgdot.hlt.ftw.com.    IN    A    146.141.39.146
qudrmsli.hlt.ftw.com.    IN    A    190.245.135.66
chxtayin.hlt.ftw.com.    IN    A    80.143.42.118
gbuyrqdx.hlt.ftw.com.    IN    A    156.249.198.186
npsfcikt.hlt.ftw.com.    IN    A    83.88.73.202
mflbpqhy.hlt.ftw.com.    IN    A    192.205.216.218
dbahekic.hlt.ftw.com.    IN    A    110.70.26.145
meykvtpb.hlt.ftw.com.    IN    A    82.105.97.92
wvxipdhk.hlt.ftw.com.    IN    A    167.74.160.57
rltiycmp.hlt.ftw.com.    IN    A    97.166.55.41
wopcaken.hlt.ftw.com.    IN    A    214.36.50.51
wtseicha.hlt.ftw.com.    IN    A    163.95.197.248
qwkrvhlx.hlt.ftw.com.    IN    A    244.28.149.51
bpftgxeh.hlt.ftw.com.    IN    A    158.210.128.20
pndqiusb.hlt.ftw.com.    IN    A    254.134.235.166
cldvekgh.hlt.ftw.com.    IN    A    26.139.67.133
ecskodmt.hlt.ftw.com.    IN    A    153.226.20.12
jusoqvym.hlt.ftw.com.    IN    A    224.153.255.217
umwdnxgr.hlt.ftw.com.    IN    A    251.67.166.192
mlhrixpo.hlt.ftw.com.    IN    A    166.1.114.40
gsqaifmw.hlt.ftw.com.    IN    A    204.218.55.129
fniaxqbk.hlt.ftw.com.    IN    A    122.106.159.21
vbygupec.hlt.ftw.com.    IN    A    95.178.90.70
ocwamjui.hlt.ftw.com.    IN    A    88.222.99.31
hqcbpluy.hlt.ftw.com.    IN    A    172.77.120.176
sewathon.hlt.ftw.com.    IN    A    149.56.183.48
fajruvlw.hlt.ftw.com.    IN    A    36.238.135.87
mnycluwv.hlt.ftw.com.    IN    A    102.163.199.109
ubkynxfo.hlt.ftw.com.    IN    A    125.134.38.86
ykcitbqn.hlt.ftw.com.    IN    A    168.242.207.196
uqabnimt.hlt.ftw.com.    IN    A    174.138.122.121
decaxtmj.hlt.ftw.com.    IN    A    75.153.187.24
cyblgsdm.hlt.ftw.com.    IN    A    145.20.91.216
frmkycve.hlt.ftw.com.    IN    A    114.253.231.162
octqlwgs.hlt.ftw.com.    IN    A    35.202.245.209
gbxmhpid.hlt.ftw.com.    IN    A    228.139.212.4
mqptashk.hlt.ftw.com.    IN    A    53.182.127.163
uescghdp.hlt.ftw.com.    IN    A    50.189.12.247
ipwgaolm.hlt.ftw.com.    IN    A    141.73.238.64
nhwgkaec.hlt.ftw.com.    IN    A    66.56.72.197
egkvaoud.hlt.ftw.com.    IN    A    2.177.253.47
orgyiexa.hlt.ftw.com.    IN    A    230.16.63.3
dwkseilt.hlt.ftw.com.    IN    A    251.114.181.97
riyuxjpv.hlt.ftw.com.    IN    A    48.83.134.52
cwpafdki.hlt.ftw.com.    IN    A    185.150.216.1
mgqtlher.hlt.ftw.com.    IN    A    228.162.120.115
wvolutyr.hlt.ftw.com.    IN    A    8.214.113.91
iutoxdfm.hlt.ftw.com.    IN    A    194.235.30.178
bogwjcty.hlt.ftw.com.    IN    A    103.41.193.179
utianhmo.hlt.ftw.com.    IN    A    120.66.39.170
hefqampk.hlt.ftw.com.    IN    A    156.39.1.47
bnixwoca.hlt.ftw.com.    IN    A    45.48.53.113
dygksnco.hlt.ftw.com.    IN    A    152.22.160.96
iawerhsk.hlt.ftw.com.    IN    A    156.58.31.247
roykdfge.hlt.ftw.com.    IN    A    21.246.85.105
dhwqjark.hlt.ftw.com.    IN    A    128.179.26.248
vhybcuwg.hlt.ftw.com.    IN    A    155.101.136.81
rsaelfbu.hlt.ftw.com.    IN    A    201.10.211.141
otipxruk.hlt.ftw.com.    IN    A    7.83.24.53
ifeluthn.hlt.ftw.com.    IN    A    135.113.66.132
amuphcwo.hlt.ftw.com.    IN    A    148.62.229.43
kjhqmieg.hlt.ftw.com.    IN    A    196.98.43.193
ljrmhbkn.hlt.ftw.com.    IN    A    60.241.185.207
jnwyslri.hlt.ftw.com.    IN    A    3.65.235.15
tokvildy.hlt.ftw.com.    IN    A    183.224.211.202
mbkeaqtf.hlt.ftw.com.    IN    A    185.169.122.250
wsqulhyr.hlt.ftw.com.    IN    A    96.216.156.102
aekbpscl.hlt.ftw.com.    IN    A    147.192.239.13
xfqierhu.hlt.ftw.com.    IN    A    34.251.133.193
wlucxknf.hlt.ftw.com.    IN    A    91.166.113.110
cmnwqpub.hlt.ftw.com.    IN    A    129.99.172.107
fpxieqbn.hlt.ftw.com.    IN    A    98.101.170.155
wctplykf.hlt.ftw.com.    IN    A    71.59.32.34
gaoqvtde.hlt.ftw.com.    IN    A    9.143.94.31
uhxkocma.hlt.ftw.com.    IN    A    133.117.253.78
rdfhyqpw.hlt.ftw.com.    IN    A    178.223.1.229
gnoxfyqu.hlt.ftw.com.    IN    A    231.170.217.120
mtpcviby.hlt.ftw.com.    IN    A    7.60.223.168
lcjbisnk.hlt.ftw.com.    IN    A    207.104.220.226
ryoveugf.hlt.ftw.com.    IN    A    88.194.204.179
imskpqxh.hlt.ftw.com.    IN    A    34.124.72.147
ldojpaxy.hlt.ftw.com.    IN    A    188.216.166.237
atnswipx.hlt.ftw.com.    IN    A    103.120.58.35
iuchnwyv.hlt.ftw.com.    IN    A    65.121.78.209
hcnqjbly.hlt.ftw.com.    IN    A    244.185.160.80
pmkqdygb.hlt.ftw.com.    IN    A    134.114.70.138
ivfsnjec.hlt.ftw.com.    IN    A    72.123.160.16
nbufsvxm.hlt.ftw.com.    IN    A    163.173.147.138
pgerfsqd.hlt.ftw.com.    IN    A    234.46.220.38
tnugvqpm.hlt.ftw.com.    IN    A    209.205.83.230
ujnlqyop.hlt.ftw.com.    IN    A    112.246.145.248
xbwuylpk.hlt.ftw.com.    IN    A    47.84.94.125
agvteipq.hlt.ftw.com.    IN    A    64.43.101.50
vecoxiwa.hlt.ftw.com.    IN    A    115.253.22.4
hfkvopqm.hlt.ftw.com.    IN    A    82.148.78.215
gonjyqmi.hlt.ftw.com.    IN    A    208.35.76.197
vwisapjc.hlt.ftw.com.    IN    A    245.217.57.22
upbdkovs.hlt.ftw.com.    IN    A    135.122.20.69
lwuohcry.hlt.ftw.com.    IN    A    71.98.222.187
btwhlgoy.hlt.ftw.com.    IN    A    30.152.38.33
wxkjdcof.hlt.ftw.com.    IN    A    182.180.104.35
vonrihwl.hlt.ftw.com.    IN    A    154.126.199.21
olwuiqse.hlt.ftw.com.    IN    A    22.16.107.84
bwtcjkex.hlt.ftw.com.    IN    A    192.166.88.181
dimbqwkn.hlt.ftw.com.    IN    A    237.46.203.53
ipochskb.hlt.ftw.com.    IN    A    182.126.229.118
ekoflcya.hlt.ftw.com.    IN    A    44.147.116.250
lpoadjyg.hlt.ftw.com.    IN    A    100.10.122.168
mvlcuoad.hlt.ftw.com.    IN    A    177.90.158.21
yvsbdqfu.hlt.ftw.com.    IN    A    203.105.234.238
rbaecdqv.hlt.ftw.com.    IN    A    212.252.18.113
ihlkpoft.hlt.ftw.com.    IN    A    53.52.73.7
tyjxufre.hlt.ftw.com.    IN    A    43.234.236.3
ojpdxkga.hlt.ftw.com.    IN    A    202.149.1.96
bhmignua.hlt.ftw.com.    IN    A    203.146.154.254
fbvqhdwe.hlt.ftw.com.    IN    A    170.241.138.175
nojyvrfb.hlt.ftw.com.    IN    A    66.113.158.203
bcvodefu.hlt.ftw.com.    IN    A    174.111.64.101
nagjqtcv.hlt.ftw.com.    IN    A    199.62.16.17
aomehtrw.hlt.ftw.com.    IN    A    46.9.98.192
ghafqrus.hlt.ftw.com.    IN    A    151.0.6.88
ujnflhbi.hlt.ftw.com.    IN    A    128.56.85.58
uwfrgvit.hlt.ftw.com.    IN    A    49.230.165.159
theusxbo.hlt.ftw.com.    IN    A    48.128.27.210
abolphyq.hlt.ftw.com.    IN    A    228.25.168.118
twkgyboj.hlt.ftw.com.    IN    A    118.20.141.5
bikqsepn.hlt.ftw.com.    IN    A    197.154.76.68
hqgbviyk.hlt.ftw.com.    IN    A    134.49.13.92
jdkpesvn.hlt.ftw.com.    IN    A    106.176.202.101
bpnyirqs.hlt.ftw.com.    IN    A    128.44.190.126
jfohpsau.hlt.ftw.com.    IN    A    52.137.247.180
dmcbwokn.hlt.ftw.com.    IN    A    114.222.52.50
pkdoyewq.hlt.ftw.com.    IN    A    151.200.154.150
grhpkqdf.hlt.ftw.com.    IN    A    137.193.170.167
hjtqmkba.hlt.ftw.com.    IN    A    128.54.131.243
onrcgumy.hlt.ftw.com.    IN    A    252.167.118.66
vckdfswy.hlt.ftw.com.    IN    A    73.102.100.208
dlphcbok.hlt.ftw.com.    IN    A    131.143.58.89
qufpckex.hlt.ftw.com.    IN    A    38.27.239.194
jwlagyfe.hlt.ftw.com.    IN    A    180.42.73.92
iubkqxcf.hlt.ftw.com.    IN    A    83.163.132.76
iatmqcrk.hlt.ftw.com.    IN    A    46.101.230.64
feonwvtq.hlt.ftw.com.    IN    A    20.123.103.9
arfvgxpj.hlt.ftw.com.    IN    A    59.160.1.209
qehyksfi.hlt.ftw.com.    IN    A    68.182.16.158
awbouiek.hlt.ftw.com.    IN    A    14.41.188.108
dplxgcij.hlt.ftw.com.    IN    A    175.198.31.204
mkflyuhc.hlt.ftw.com.    IN    A    174.84.3.38
gdextnqj.hlt.ftw.com.    IN    A    21.164.161.50
xabvhtpj.hlt.ftw.com.    IN    A    146.98.143.18
qcpmyilv.hlt.ftw.com.    IN    A    232.116.122.151
udehbpvy.hlt.ftw.com.    IN    A    224.234.174.90
sdhikogx.hlt.ftw.com.    IN    A    88.104.40.17
vqxfmlgu.hlt.ftw.com.    IN    A    230.71.70.70
unsecaor.hlt.ftw.com.    IN    A    1.30.40.159
nyukehcm.hlt.ftw.com.    IN    A    135.244.173.202
pdyoxhbk.hlt.ftw.com.    IN    A    115.11.137.102
ngeiwuqc.hlt.ftw.com.    IN    A    192.114.179.240
heyqdnvc.hlt.ftw.com.    IN    A    6.175.102.104
uerngvks.hlt.ftw.com.    IN    A    20.160.121.118
thcafmvl.hlt.ftw.com.    IN    A    251.78.236.29
wjsgexkq.hlt.ftw.com.    IN    A    85.12.38.83
vpakrtqi.hlt.ftw.com.    IN    A    69.149.173.245
emoiadcn.hlt.ftw.com.    IN    A    106.7.71.82
hvobtgdk.hlt.ftw.com.    IN    A    64.113.48.167
bpgrxlym.hlt.ftw.com.    IN    A    191.151.115.61
ergxobsv.hlt.ftw.com.    IN    A    215.117.131.244
rbhdjyew.hlt.ftw.com.    IN    A    140.239.48.108
jcowpyvh.hlt.ftw.com.    IN    A    175.29.175.5
afghtjwe.hlt.ftw.com.    IN    A    137.75.22.16
cbaqghdk.hlt.ftw.com.    IN    A    29.223.53.137
txmludfo.hlt.ftw.com.    IN    A    3.94.163.77
jcmgwikd.hlt.ftw.com.    IN    A    103.219.111.172
fajqkyol.hlt.ftw.com.    IN    A    143.0.139.128
jypbhwvd.hlt.ftw.com.    IN    A    56.193.139.170
uhsxnfaw.hlt.ftw.com.    IN    A    175.113.253.100
uprmbivw.hlt.ftw.com.    IN    A    155.53.97.219
etcifpwo.hlt.ftw.com.    IN    A    136.198.96.144
sobxgtci.hlt.ftw.com.    IN    A    159.93.109.187
nljrcqhv.hlt.ftw.com.    IN    A    129.217.242.51
sbvuielp.hlt.ftw.com.    IN    A    20.91.30.252
stfupvwx.hlt.ftw.com.    IN    A    140.150.154.54
kfhoemqy.hlt.ftw.com.    IN    A    225.157.14.100
dpbxaiwg.hlt.ftw.com.    IN    A    125.20.191.169
jorvmfac.hlt.ftw.com.    IN    A    138.76.148.209
xecvjamr.hlt.ftw.com.    IN    A    207.213.147.150
xvukqnsl.hlt.ftw.com.    IN    A    102.29.5.87
vbhokers.hlt.ftw.com.    IN    A    145.119.107.12
vpbftuka.hlt.ftw.com.    IN    A    223.145.59.167
husybmcr.hlt.ftw.com.    IN    A    102.142.149.50
chjufogt.hlt.ftw.com.    IN    A    228.221.232.192
csneymkh.hlt.ftw.com.    IN    A    37.152.213.78
agwtypdi.hlt.ftw.com.    IN    A    67.86.38.175
axogiyfd.hlt.ftw.com.    IN    A    132.188.152.218
dcmptnrg.hlt.ftw.com.    IN    A    18.106.212.83
vrtdaoex.hlt.ftw.com.    IN    A    247.45.91.122
slipmycj.hlt.ftw.com.    IN    A    54.86.20.164
moreklhi.hlt.ftw.com.    IN    A    76.32.129.131
frondakh.hlt.ftw.com.    IN    A    210.253.187.38
ijlkhmwv.hlt.ftw.com.    IN    A    226.161.185.68
qrhcpjsm.hlt.ftw.com.    IN    A    139.158.158.29
fmlykueq.hlt.ftw.com.    IN    A    111.28.38.96
muthdgkl.hlt.ftw.com.    IN    A    87.207.70.229
vctkhleb.hlt.ftw.com.    IN    A    147.5.37.186
euainbdq.hlt.ftw.com.    IN    A    197.123.35.61
oqcpfkgj.hlt.ftw.com.    IN    A    221.207.51.122
dgextncp.hlt.ftw.com.    IN    A    134.138.17.24
ryjpefiu.hlt.ftw.com.    IN    A    111.213.189.202
pfjlvmte.hlt.ftw.com.    IN    A    19.66.237.83
epghmfkb.hlt.ftw.com.    IN    A    101.50.93.82
aioburmf.hlt.ftw.com.    IN    A    68.174.10.86
oyfujktl.hlt.ftw.com.    IN    A    199.79.248.24
wqotxhgj.hlt.ftw.com.    IN    A    220.82.25.126
dpsloxhc.hlt.ftw.com.    IN    A    73.250.236.74
hxawglst.hlt.ftw.com.    IN    A    57.0.230.33
ulijvkwr.hlt.ftw.com.    IN    A    40.100.203.67
esqjwion.hlt.ftw.com.    IN    A    239.29.123.12
roefpqjy.hlt.ftw.com.    IN    A    80.198.177.139
ixdapshv.hlt.ftw.com.    IN    A    132.253.103.26
gclhpyri.hlt.ftw.com.    IN    A    210.27.13.164
qfkevond.hlt.ftw.com.    IN    A    113.72.89.230
npsoyijv.hlt.ftw.com.    IN    A    175.52.55.131
gwqayvht.hlt.ftw.com.    IN    A    163.211.117.238
fitryovc.hlt.ftw.com.    IN    A    34.53.76.133
juehctgp.hlt.ftw.com.    IN    A    251.120.168.14
bfhvywtl.hlt.ftw.com.    IN    A    107.41.101.61
ghwbjsiy.hlt.ftw.com.    IN    A    53.253.91.25
htgkcfvy.hlt.ftw.com.    IN    A    85.203.89.195
hyuxefgl.hlt.ftw.com.    IN    A    59.174.173.62
esthurfo.hlt.ftw.com.    IN    A    16.143.26.161
dcgfaxnl.hlt.ftw.com.    IN    A    164.18.210.4
viglhqry.hlt.ftw.com.    IN    A    243.121.141.156
bdgnwkhq.hlt.ftw.com.    IN    A    45.193.231.100
vhcykgam.hlt.ftw.com.    IN    A    129.166.217.86
knwldohj.hlt.ftw.com.    IN    A    55.55.199.222
qmshjfub.hlt.ftw.com.    IN    A    64.187.192.201
dwctgoqk.hlt.ftw.com.    IN    A    105.87.228.1
qsnbhgxt.hlt.ftw.com.    IN    A    0.39.65.183
hmlnbxfu.hlt.ftw.com.    IN    A    65.25.204.207
fomdajsg.hlt.ftw.com.    IN    A    80.224.77.145
pxrnfaej.hlt.ftw.com.    IN    A    96.48.63.72
gaklcrpq.hlt.ftw.com.    IN    A    234.38.135.172
apbvdyls.hlt.ftw.com.    IN    A    230.153.43.57
hbukfryp.hlt.ftw.com.    IN    A    199.152.27.75
jmupywtl.hlt.ftw.com.    IN    A    155.227.133.128
jvsiwunc.hlt.ftw.com.    IN    A    192.148.146.229
okhnuwsd.hlt.ftw.com.    IN    A    164.191.193.215
xiwhnaje.hlt.ftw.com.    IN    A    115.39.104.52
vcoyuajn.hlt.ftw.com.    IN    A    235.183.105.184
oylvwuni.hlt.ftw.com.    IN    A    3.179.127.109
bgnrtfes.hlt.ftw.com.    IN    A    225.111.19.195
byxeodar.hlt.ftw.com.    IN    A    92.225.25.184
lmqchjys.hlt.ftw.com.    IN    A    201.249.92.61
pnvmdtlu.hlt.ftw.com.    IN    A    144.166.83.56
yapxbslj.hlt.ftw.com.    IN    A    131.39.36.49
owqxcydl.hlt.ftw.com.    IN    A    118.49.241.58
yuwlnmik.hlt.ftw.com.    IN    A    61.35.165.254
oqibfpcv.hlt.ftw.com.    IN    A    11.61.241.107
whaiqjkm.hlt.ftw.com.    IN    A    183.123.51.218
kjpgybwf.hlt.ftw.com.    IN    A    154.216.129.44
ocvtbpam.hlt.ftw.com.    IN    A    236.194.168.118
sdnrtpge.hlt.ftw.com.    IN    A    171.39.52.240
ildgkumq.hlt.ftw.com.    IN    A    16.150.89.16
rineodlf.hlt.ftw.com.    IN    A    11.90.116.78
hktgesyi.hlt.ftw.com.    IN    A    117.112.13.158
oxyjguar.hlt.ftw.com.    IN    A    80.247.166.64
gydhkxpt.hlt.ftw.com.    IN    A    150.92.37.179
glqohtxs.hlt.ftw.com.    IN    A    15.225.204.167
lufbwqki.hlt.ftw.com.    IN    A    155.241.218.72
whadiepr.hlt.ftw.com.    IN    A    183.159.21.5
kqmpixaw.hlt.ftw.com.    IN    A    216.98.159.123
rgcqljaw.hlt.ftw.com.    IN    A    89.116.22.38
fsipycxw.hlt.ftw.com.    IN    A    193.20.169.91
eqrxcihw.hlt.ftw.com.    IN    A    126.66.89.184
ysqexikn.hlt.ftw.com.    IN    A    146.254.129.145
kcqjoumt.hlt.ftw.com.    IN    A    81.120.175.225
sodrjkli.hlt.ftw.com.    IN    A    24.150.111.192
adbpcnoq.hlt.ftw.com.    IN    A    18.84.29.110
lkmjntas.hlt.ftw.com.    IN    A    41.112.155.93
aloecbqg.hlt.ftw.com.    IN    A    49.151.14.216
tpbgdeiu.hlt.ftw.com.    IN    A    166.253.186.108
prmqjsyl.hlt.ftw.com.    IN    A    96.177.215.227
kiwlmrqb.hlt.ftw.com.    IN    A    245.83.97.129
vdygonmt.hlt.ftw.com.    IN    A    164.31.36.26
ghsayioc.hlt.ftw.com.    IN    A    8.71.160.131
lcyevkjh.hlt.ftw.com.    IN    A    100.165.5.82
thswdjal.hlt.ftw.com.    IN    A    232.10.138.242
axqcgfid.hlt.ftw.com.    IN    A    189.131.38.139
iwloghqf.hlt.ftw.com.    IN    A    235.155.46.157
uondqfvl.hlt.ftw.com.    IN    A    111.46.236.32
aoenhfmy.hlt.ftw.com.    IN    A    72.180.93.21
ryjhxtqb.hlt.ftw.com.    IN    A    73.60.69.40
qdlhtvgc.hlt.ftw.com.    IN    A    48.150.124.99
kxmcuwhg.hlt.ftw.com.    IN    A    217.134.81.146
cnpwysxk.hlt.ftw.com.    IN    A    115.41.58.35
xpidgnmw.hlt.ftw.com.    IN    A    101.251.125.157
vobqdelr.hlt.ftw.com.    IN    A    137.179.60.56
saoetbwk.hlt.ftw.com.    IN    A    175.181.251.214
elqohjxb.hlt.ftw.com.    IN    A    4.148.242.225
wymjcuhn.hlt.ftw.com.    IN    A    77.185.172.88
drcplqme.hlt.ftw.com.    IN    A    67.181.164.67
pjknoaxr.hlt.ftw.com.    IN    A    34.229.111.64
idjsxayq.hlt.ftw.com.    IN    A    141.169.206.234
sovyptdu.hlt.ftw.com.    IN    A    201.217.2.170
rvdkieqo.hlt.ftw.com.    IN    A    186.255.222.19
meqjcopn.hlt.ftw.com.    IN    A    131.200.190.19
isaclrxy.hlt.ftw.com.    IN    A    172.129.97.234
pmxsajhy.hlt.ftw.com.    IN    A    246.189.44.174
efltoqwk.hlt.ftw.com.    IN    A    130.218.194.252
nhaumgtl.hlt.ftw.com.    IN    A    50.136.113.69
fbcixjdg.hlt.ftw.com.    IN    A    30.89.89.87
gueoklsy.hlt.ftw.com.    IN    A    47.4.200.209
vlwiupak.hlt.ftw.com.    IN    A    213.190.190.218
lgsvkdfj.hlt.ftw.com.    IN    A    154.28.108.227
mrjuwgoe.hlt.ftw.com.    IN    A    85.118.252.39
bjiyctln.hlt.ftw.com.    IN    A    65.50.107.231
ljdnftma.hlt.ftw.com.    IN    A    218.201.4.235
nlryjwts.hlt.ftw.com.    IN    A    118.236.48.251
qtfshceo.hlt.ftw.com.    IN    A    124.214.85.98
xdrmevli.hlt.ftw.com.    IN    A    207.150.78.58
vuqpsbay.hlt.ftw.com.    IN    A    242.4.32.213
kpdqfnhx.hlt.ftw.com.    IN    A    42.132.81.164
atybukgn.hlt.ftw.com.    IN    A    8.218.70.243
