wf.zdm.com.               			      43200 IN SOA	ns1.wf.zdm.com. 19122302 14400 3600 2419200 14400

wf.zdm.com.                 NS      ns1.wf.zdm.com.
ns1.wf.zdm.com.               A       10.166.21.15

sore.wf.zdm.com.		    IN	NS ns1.sore.wf.zdm.com.
sore.wf.zdm.com.		    IN	NS ns2.sore.wf.zdm.com.
hbrenouq.wf.zdm.com.     IN    A    217.234.69.42
gnwitcbu.wf.zdm.com.     IN    A    247.82.117.238
ovndjsyt.wf.zdm.com.     IN    A    248.215.82.153
jovrqieu.wf.zdm.com.     IN    A    202.103.182.87
ecrfxgiv.wf.zdm.com.     IN    A    230.87.226.179
jmdbsoih.wf.zdm.com.     IN    A    189.120.205.14
achrbxpo.wf.zdm.com.     IN    A    177.205.120.30
ucnhstbd.wf.zdm.com.     IN    A    245.192.62.46
hngkicft.wf.zdm.com.     IN    A    168.37.36.8
yhtnkmsq.wf.zdm.com.     IN    A    88.48.19.90
qogjftwx.wf.zdm.com.     IN    A    49.131.7.231
ugawypfn.wf.zdm.com.     IN    A    5.231.114.207
onlyvifq.wf.zdm.com.     IN    A    55.0.238.200
itelcxob.wf.zdm.com.     IN    A    29.80.95.98
roqiulsx.wf.zdm.com.     IN    A    0.187.146.90
owimyqbh.wf.zdm.com.     IN    A    160.31.191.159
dhkywxet.wf.zdm.com.     IN    A    66.141.74.177
ogpskhyx.wf.zdm.com.     IN    A    66.186.152.220
ikqthnsp.wf.zdm.com.     IN    A    235.58.209.127
skuteldw.wf.zdm.com.     IN    A    178.79.170.110
bqvpxywu.wf.zdm.com.     IN    A    243.185.117.121
yqlabfgt.wf.zdm.com.     IN    A    169.9.146.155
dybvmrut.wf.zdm.com.     IN    A    10.147.229.95
efvmlbgk.wf.zdm.com.     IN    A    175.27.44.9
tchlvqmy.wf.zdm.com.     IN    A    221.211.145.62
mwacbvxe.wf.zdm.com.     IN    A    141.106.239.47
kteugqnj.wf.zdm.com.     IN    A    90.70.216.94
bcigaomh.wf.zdm.com.     IN    A    135.5.221.1
egwlpftr.wf.zdm.com.     IN    A    134.14.33.48
nlfothme.wf.zdm.com.     IN    A    127.83.191.51
lnaoqevu.wf.zdm.com.     IN    A    38.52.95.87
ctbdpvwu.wf.zdm.com.     IN    A    140.117.202.128
aurxmygn.wf.zdm.com.     IN    A    130.148.71.71
ipmkdqsr.wf.zdm.com.     IN    A    11.185.4.136
kbsjqcuh.wf.zdm.com.     IN    A    94.169.115.41
kovuinjx.wf.zdm.com.     IN    A    227.58.220.7
wnxlsbiq.wf.zdm.com.     IN    A    26.114.114.185
xhtfvupe.wf.zdm.com.     IN    A    26.89.1.145
qdsprkhf.wf.zdm.com.     IN    A    197.146.104.212
vtcpagbs.wf.zdm.com.     IN    A    198.164.141.113
dqfgushp.wf.zdm.com.     IN    A    134.64.91.64
rqymaswd.wf.zdm.com.     IN    A    148.179.160.230
mhdqklng.wf.zdm.com.     IN    A    221.222.49.147
sfqhgowd.wf.zdm.com.     IN    A    100.175.5.125
ywmbapfo.wf.zdm.com.     IN    A    136.90.78.132
begaxqtr.wf.zdm.com.     IN    A    233.10.158.76
ldwybgna.wf.zdm.com.     IN    A    186.78.193.169
hwgstykr.wf.zdm.com.     IN    A    134.80.240.218
wbvuiyxn.wf.zdm.com.     IN    A    119.48.110.58
yfhvawou.wf.zdm.com.     IN    A    164.147.112.22
aurxkghl.wf.zdm.com.     IN    A    234.111.80.200
dbxfwmpa.wf.zdm.com.     IN    A    153.8.91.221
ulegrdan.wf.zdm.com.     IN    A    67.233.190.185
motvqfnl.wf.zdm.com.     IN    A    83.134.173.60
flagnyrp.wf.zdm.com.     IN    A    78.37.76.133
keiwbnqh.wf.zdm.com.     IN    A    117.255.253.14
eyqsnkgl.wf.zdm.com.     IN    A    189.172.200.202
ispelavj.wf.zdm.com.     IN    A    194.205.26.241
fuqxvcdj.wf.zdm.com.     IN    A    192.42.87.106
mxdhkuwf.wf.zdm.com.     IN    A    37.167.0.133
pouxqhcv.wf.zdm.com.     IN    A    212.213.209.126
kxtlrodb.wf.zdm.com.     IN    A    117.12.99.26
pwbmjvsr.wf.zdm.com.     IN    A    100.236.92.119
gmqsiofv.wf.zdm.com.     IN    A    37.226.209.161
eagpfnqx.wf.zdm.com.     IN    A    26.84.173.253
lwunhbce.wf.zdm.com.     IN    A    85.151.202.6
nxtkeqso.wf.zdm.com.     IN    A    77.211.193.228
mofvidsq.wf.zdm.com.     IN    A    167.172.218.34
kyvoslbq.wf.zdm.com.     IN    A    61.198.147.115
fikxjhwl.wf.zdm.com.     IN    A    41.111.59.184
vgekblwr.wf.zdm.com.     IN    A    87.38.48.151
tbjgcphk.wf.zdm.com.     IN    A    162.243.116.163
qevtgcuy.wf.zdm.com.     IN    A    113.127.117.8
iufynktv.wf.zdm.com.     IN    A    211.232.87.40
snvlopwq.wf.zdm.com.     IN    A    122.4.94.188
vuqnmfrg.wf.zdm.com.     IN    A    208.255.11.27
yplgduqv.wf.zdm.com.     IN    A    87.186.250.74
qspghnif.wf.zdm.com.     IN    A    164.148.206.174
divbahnj.wf.zdm.com.     IN    A    122.90.94.58
pnmtixda.wf.zdm.com.     IN    A    124.255.86.97
mepjtowx.wf.zdm.com.     IN    A    82.176.130.161
ycrguxwt.wf.zdm.com.     IN    A    27.95.180.99
fcbspegi.wf.zdm.com.     IN    A    64.97.120.79
mcftsqlu.wf.zdm.com.     IN    A    125.191.105.169
ldvkibhp.wf.zdm.com.     IN    A    44.238.153.38
gdntoxam.wf.zdm.com.     IN    A    64.72.5.239
aojyghnw.wf.zdm.com.     IN    A    130.73.67.249
tsmalkfq.wf.zdm.com.     IN    A    94.221.31.152
teymdufa.wf.zdm.com.     IN    A    24.99.182.174
dtqaxuls.wf.zdm.com.     IN    A    43.130.97.2
nwkfcliu.wf.zdm.com.     IN    A    47.92.242.145
jbwntehk.wf.zdm.com.     IN    A    165.153.141.119
wcsvxrbk.wf.zdm.com.     IN    A    167.85.80.224
sjxwgple.wf.zdm.com.     IN    A    78.21.151.55
tdrjkqyc.wf.zdm.com.     IN    A    191.201.17.44
sxvrodib.wf.zdm.com.     IN    A    196.52.95.166
bkdhcsey.wf.zdm.com.     IN    A    120.86.86.37
nkcybfro.wf.zdm.com.     IN    A    125.83.252.140
dbwkepyc.wf.zdm.com.     IN    A    23.86.66.208
nyvlegxb.wf.zdm.com.     IN    A    55.244.202.105
hnwagtcu.wf.zdm.com.     IN    A    7.92.180.47
cqdynihm.wf.zdm.com.     IN    A    114.115.152.65
nstqcxlf.wf.zdm.com.     IN    A    54.10.116.243
ujdqrsmk.wf.zdm.com.     IN    A    158.173.239.57
xvljdogy.wf.zdm.com.     IN    A    177.151.155.64
xbvjksge.wf.zdm.com.     IN    A    79.58.4.71
rluxagsj.wf.zdm.com.     IN    A    138.72.228.176
kulqshep.wf.zdm.com.     IN    A    166.198.187.249
mtuvfxis.wf.zdm.com.     IN    A    211.122.244.39
kyaqstjv.wf.zdm.com.     IN    A    163.160.103.8
jfutksrb.wf.zdm.com.     IN    A    181.57.241.235
lxcithkm.wf.zdm.com.     IN    A    44.249.80.205
ibuoqnds.wf.zdm.com.     IN    A    143.187.91.43
nuwhbega.wf.zdm.com.     IN    A    238.222.3.94
nclbtfjs.wf.zdm.com.     IN    A    2.87.111.246
ntkwlgfh.wf.zdm.com.     IN    A    21.165.36.169
kormiywv.wf.zdm.com.     IN    A    181.123.50.238
wflkoahp.wf.zdm.com.     IN    A    253.236.75.233
enispvql.wf.zdm.com.     IN    A    127.72.56.227
emspifwy.wf.zdm.com.     IN    A    100.222.122.98
nguxfliq.wf.zdm.com.     IN    A    185.156.100.152
iaevshjq.wf.zdm.com.     IN    A    225.235.106.179
suaxlowh.wf.zdm.com.     IN    A    42.229.194.198
cijgdsmq.wf.zdm.com.     IN    A    6.47.72.160
aypcbuhs.wf.zdm.com.     IN    A    120.229.124.164
dgrfysve.wf.zdm.com.     IN    A    9.124.81.233
skiefdva.wf.zdm.com.     IN    A    197.167.83.152
mygtorjw.wf.zdm.com.     IN    A    245.127.0.124
eycqogmp.wf.zdm.com.     IN    A    232.232.109.203
mcbphial.wf.zdm.com.     IN    A    234.159.15.86
hdqfsxkc.wf.zdm.com.     IN    A    241.39.56.81
nlvejxqw.wf.zdm.com.     IN    A    215.248.204.12
qalnjvuf.wf.zdm.com.     IN    A    106.242.101.226
krlagbdu.wf.zdm.com.     IN    A    75.52.130.221
lbrwfoym.wf.zdm.com.     IN    A    93.128.174.43
qcgrbluh.wf.zdm.com.     IN    A    223.25.202.124
nwfciqrg.wf.zdm.com.     IN    A    131.209.236.143
absvoknr.wf.zdm.com.     IN    A    163.27.163.164
eaidcjsx.wf.zdm.com.     IN    A    184.163.204.92
lsefwptq.wf.zdm.com.     IN    A    202.236.44.3
xwptsdby.wf.zdm.com.     IN    A    17.118.132.110
tnmwgaei.wf.zdm.com.     IN    A    230.50.203.209
lyimvrfq.wf.zdm.com.     IN    A    27.79.113.239
carngdxm.wf.zdm.com.     IN    A    188.212.54.78
hjynsqae.wf.zdm.com.     IN    A    220.254.95.229
qimktrbd.wf.zdm.com.     IN    A    22.130.77.140
ynpvifgo.wf.zdm.com.     IN    A    45.91.212.124
rvpcebmw.wf.zdm.com.     IN    A    3.38.58.40
rfuxkigm.wf.zdm.com.     IN    A    199.245.129.103
pxanvkgb.wf.zdm.com.     IN    A    208.177.102.183
qmdtgkpi.wf.zdm.com.     IN    A    34.130.160.72
rnbmikjg.wf.zdm.com.     IN    A    199.52.228.57
omsdbuhq.wf.zdm.com.     IN    A    254.33.112.180
rxqiefwc.wf.zdm.com.     IN    A    132.192.132.245
utykqfgw.wf.zdm.com.     IN    A    120.9.218.44
vfdqkuwg.wf.zdm.com.     IN    A    241.153.104.10
oplikbrs.wf.zdm.com.     IN    A    108.163.5.203
xoylegsv.wf.zdm.com.     IN    A    68.49.155.180
hsbnqeam.wf.zdm.com.     IN    A    14.87.15.186
wijmgluh.wf.zdm.com.     IN    A    28.31.106.244
exwjrcyo.wf.zdm.com.     IN    A    166.222.13.37
sekrqcjt.wf.zdm.com.     IN    A    153.63.36.218
hnkwylgt.wf.zdm.com.     IN    A    146.9.150.248
ctbsyvom.wf.zdm.com.     IN    A    130.32.241.18
wqlfceym.wf.zdm.com.     IN    A    79.229.190.193
ogfhmueq.wf.zdm.com.     IN    A    158.236.77.154
cxsrgbjh.wf.zdm.com.     IN    A    26.34.49.233
umexwbtp.wf.zdm.com.     IN    A    2.16.18.7
xqyufevg.wf.zdm.com.     IN    A    189.132.215.94
mutpxbvo.wf.zdm.com.     IN    A    151.241.57.184
fslxqhrm.wf.zdm.com.     IN    A    169.167.219.229
klmbiyuq.wf.zdm.com.     IN    A    133.15.82.166
qojpiylm.wf.zdm.com.     IN    A    101.70.142.91
ckgavroq.wf.zdm.com.     IN    A    255.5.2.70
tgfnshkq.wf.zdm.com.     IN    A    180.30.186.20
ufiyadjn.wf.zdm.com.     IN    A    139.249.94.17
wijhalqp.wf.zdm.com.     IN    A    113.207.30.35
ejqnbagd.wf.zdm.com.     IN    A    67.42.90.167
puinqckr.wf.zdm.com.     IN    A    123.44.37.30
byvclpgo.wf.zdm.com.     IN    A    18.54.163.234
edartnmj.wf.zdm.com.     IN    A    40.10.83.182
pkqcsrhj.wf.zdm.com.     IN    A    238.26.253.135
lurdevch.wf.zdm.com.     IN    A    144.244.62.11
amtwygfv.wf.zdm.com.     IN    A    116.166.215.191
vujeobkc.wf.zdm.com.     IN    A    127.106.69.87
swqephky.wf.zdm.com.     IN    A    214.35.81.89
mnrwucbp.wf.zdm.com.     IN    A    45.139.168.120
mtjxfapc.wf.zdm.com.     IN    A    219.117.243.221
gnkhbwce.wf.zdm.com.     IN    A    214.224.158.80
ntsckelp.wf.zdm.com.     IN    A    16.202.62.194
syehtdjw.wf.zdm.com.     IN    A    128.51.56.205
janctkrf.wf.zdm.com.     IN    A    71.165.194.244
lpfghrun.wf.zdm.com.     IN    A    193.49.26.239
honyelmg.wf.zdm.com.     IN    A    85.238.78.81
mlocdxup.wf.zdm.com.     IN    A    215.80.99.179
bwxnpevu.wf.zdm.com.     IN    A    27.77.19.112
psrdgboh.wf.zdm.com.     IN    A    191.140.123.249
jhyxbikg.wf.zdm.com.     IN    A    19.243.221.156
tlciogje.wf.zdm.com.     IN    A    160.99.197.160
rfpbcsku.wf.zdm.com.     IN    A    152.43.29.169
tjfsuynh.wf.zdm.com.     IN    A    65.244.254.156
msotdqjr.wf.zdm.com.     IN    A    201.232.120.58
gaisvcyd.wf.zdm.com.     IN    A    89.190.162.215
mjurqnxd.wf.zdm.com.     IN    A    238.1.77.231
ahgftcub.wf.zdm.com.     IN    A    123.9.20.151
iwhetuox.wf.zdm.com.     IN    A    122.149.168.3
wcxldhik.wf.zdm.com.     IN    A    223.151.241.198
uxgohkfe.wf.zdm.com.     IN    A    110.171.12.227
wbupmhex.wf.zdm.com.     IN    A    178.183.179.75
rvcmotfl.wf.zdm.com.     IN    A    199.215.7.204
kfmotjhv.wf.zdm.com.     IN    A    64.239.102.254
rwmchtpx.wf.zdm.com.     IN    A    39.168.175.104
vwbqdsgn.wf.zdm.com.     IN    A    116.196.105.11
wlsardhj.wf.zdm.com.     IN    A    242.144.206.92
tbycnmqd.wf.zdm.com.     IN    A    125.22.212.203
esdrjqcp.wf.zdm.com.     IN    A    95.108.3.247
keojafxc.wf.zdm.com.     IN    A    14.185.199.204
axfotwle.wf.zdm.com.     IN    A    159.3.139.227
qgcenpdm.wf.zdm.com.     IN    A    85.212.112.231
dpoalhku.wf.zdm.com.     IN    A    48.68.122.181
xbjspimq.wf.zdm.com.     IN    A    12.204.171.233
lcbykwgo.wf.zdm.com.     IN    A    152.194.149.68
skanujox.wf.zdm.com.     IN    A    80.40.150.74
dpmhwxbn.wf.zdm.com.     IN    A    148.57.81.151
uvjimqnc.wf.zdm.com.     IN    A    195.121.75.146
giptvmca.wf.zdm.com.     IN    A    88.10.225.203
chxwyenr.wf.zdm.com.     IN    A    231.68.28.94
vtkbfywg.wf.zdm.com.     IN    A    235.126.238.170
ctwieodh.wf.zdm.com.     IN    A    228.166.201.34
eupcnqix.wf.zdm.com.     IN    A    83.152.101.200
whilerca.wf.zdm.com.     IN    A    124.138.48.61
oecbiklx.wf.zdm.com.     IN    A    107.73.238.77
jhpmrxgy.wf.zdm.com.     IN    A    120.24.92.132
fdjkbpwq.wf.zdm.com.     IN    A    254.238.28.15
mbogesdc.wf.zdm.com.     IN    A    39.172.11.163
uevcimrh.wf.zdm.com.     IN    A    168.170.8.78
ufqkrhdb.wf.zdm.com.     IN    A    87.239.238.15
mveltphn.wf.zdm.com.     IN    A    242.88.97.31
jskagemp.wf.zdm.com.     IN    A    212.207.118.246
gadnwyju.wf.zdm.com.     IN    A    40.63.224.209
xiohgfyn.wf.zdm.com.     IN    A    206.177.46.80
wigdlpva.wf.zdm.com.     IN    A    168.137.145.12
sfbugrkl.wf.zdm.com.     IN    A    71.27.88.129
wjdgfmnt.wf.zdm.com.     IN    A    78.174.20.114
slnyrxoe.wf.zdm.com.     IN    A    36.102.214.160
dlywghac.wf.zdm.com.     IN    A    127.29.170.51
eksuopaf.wf.zdm.com.     IN    A    246.188.123.96
leyvbpfi.wf.zdm.com.     IN    A    149.214.13.209
wgptednl.wf.zdm.com.     IN    A    227.180.100.246
nhbislmy.wf.zdm.com.     IN    A    202.252.76.127
yevnkfsa.wf.zdm.com.     IN    A    12.68.224.50
fjlohcqx.wf.zdm.com.     IN    A    43.1.15.250
ajilfvmq.wf.zdm.com.     IN    A    189.219.197.62
dvbsmenu.wf.zdm.com.     IN    A    28.157.74.177
ohadlknu.wf.zdm.com.     IN    A    127.51.111.153
bjolewni.wf.zdm.com.     IN    A    193.164.145.79
durxcekl.wf.zdm.com.     IN    A    157.178.16.133
jpqxrulh.wf.zdm.com.     IN    A    58.120.183.169
vmhpjeti.wf.zdm.com.     IN    A    26.113.208.177
hxqiwfeg.wf.zdm.com.     IN    A    1.249.42.74
lagpswqr.wf.zdm.com.     IN    A    115.231.8.180
hkuiegas.wf.zdm.com.     IN    A    98.82.192.24
khmnltrw.wf.zdm.com.     IN    A    231.172.58.255
nkimlocj.wf.zdm.com.     IN    A    119.15.135.162
oshajydq.wf.zdm.com.     IN    A    236.84.191.98
qkujemdb.wf.zdm.com.     IN    A    210.130.51.81
gmwntpve.wf.zdm.com.     IN    A    43.88.178.70
npwxaihg.wf.zdm.com.     IN    A    231.20.27.242
qgnfrepd.wf.zdm.com.     IN    A    178.218.51.251
smqnxbcu.wf.zdm.com.     IN    A    227.125.87.182
ufjhblvg.wf.zdm.com.     IN    A    188.233.89.63
opnvkrdx.wf.zdm.com.     IN    A    115.75.97.215
losjidmc.wf.zdm.com.     IN    A    109.35.170.154
knjwblmh.wf.zdm.com.     IN    A    156.123.145.1
ldtamhjv.wf.zdm.com.     IN    A    176.191.132.31
hanibuxo.wf.zdm.com.     IN    A    215.14.197.174
ixsbhymr.wf.zdm.com.     IN    A    189.180.53.88
wqysrant.wf.zdm.com.     IN    A    234.202.247.33
koyhfsvm.wf.zdm.com.     IN    A    197.4.200.231
xmdvnjbw.wf.zdm.com.     IN    A    230.246.154.211
ekwgndrc.wf.zdm.com.     IN    A    95.251.33.228
mhdbkgsp.wf.zdm.com.     IN    A    219.192.174.165
jfgpouhc.wf.zdm.com.     IN    A    242.226.178.62
imhpwslf.wf.zdm.com.     IN    A    22.84.66.118
fleqacor.wf.zdm.com.     IN    A    91.237.20.110
gmdfqnya.wf.zdm.com.     IN    A    46.55.93.93
ylhjarqs.wf.zdm.com.     IN    A    228.28.81.190
hwyoqles.wf.zdm.com.     IN    A    15.118.116.200
wfakyvbi.wf.zdm.com.     IN    A    168.68.53.56
jrcntfmh.wf.zdm.com.     IN    A    32.171.131.109
oijcshmx.wf.zdm.com.     IN    A    220.106.129.30
btxnahle.wf.zdm.com.     IN    A    104.133.4.20
hcignmre.wf.zdm.com.     IN    A    184.122.34.52
fsgrexno.wf.zdm.com.     IN    A    80.39.213.53
eirqpvwf.wf.zdm.com.     IN    A    113.29.133.99
otudicpv.wf.zdm.com.     IN    A    86.246.205.179
vejcoxwl.wf.zdm.com.     IN    A    57.48.224.240
rxyinpoa.wf.zdm.com.     IN    A    39.63.127.91
yntvcaqp.wf.zdm.com.     IN    A    51.249.152.252
xmjiltud.wf.zdm.com.     IN    A    42.172.255.149
rtfkjmyl.wf.zdm.com.     IN    A    162.181.173.195
uaxcekbv.wf.zdm.com.     IN    A    204.54.55.153
lcsdmgaq.wf.zdm.com.     IN    A    160.50.168.105
febgqknd.wf.zdm.com.     IN    A    80.16.13.238
eoaqbikh.wf.zdm.com.     IN    A    165.14.29.8
qbgptjai.wf.zdm.com.     IN    A    90.139.90.96
qrupwsmy.wf.zdm.com.     IN    A    39.79.245.79
uobhelsf.wf.zdm.com.     IN    A    160.162.200.255
rmedkvps.wf.zdm.com.     IN    A    125.41.173.194
dunltrok.wf.zdm.com.     IN    A    199.105.51.65
cnlawpve.wf.zdm.com.     IN    A    70.238.60.145
cgpujewb.wf.zdm.com.     IN    A    90.149.56.5
fxlisypu.wf.zdm.com.     IN    A    59.80.208.164
mcntsgry.wf.zdm.com.     IN    A    225.156.144.110
xircvjgk.wf.zdm.com.     IN    A    107.138.154.70
hwrctmja.wf.zdm.com.     IN    A    198.134.11.41
rjcgovyl.wf.zdm.com.     IN    A    111.52.202.238
fvagmbqd.wf.zdm.com.     IN    A    145.240.147.203
txmspyeu.wf.zdm.com.     IN    A    166.96.21.28
tgvdhpoi.wf.zdm.com.     IN    A    57.27.46.139
cigqbrhm.wf.zdm.com.     IN    A    140.86.73.243
vbqpmsri.wf.zdm.com.     IN    A    230.158.65.39
hfqskuxj.wf.zdm.com.     IN    A    226.52.68.119
uhrxaqty.wf.zdm.com.     IN    A    29.58.189.37
kegavnrs.wf.zdm.com.     IN    A    67.179.93.126
ushjkbtp.wf.zdm.com.     IN    A    181.168.101.214
myulbspk.wf.zdm.com.     IN    A    169.35.153.193
yribjdav.wf.zdm.com.     IN    A    92.27.180.201
biktegjr.wf.zdm.com.     IN    A    9.65.225.238
vykjxftg.wf.zdm.com.     IN    A    158.179.167.169
bkvmxndw.wf.zdm.com.     IN    A    55.2.70.186
hgntsdxm.wf.zdm.com.     IN    A    41.135.125.87
ibhawmrq.wf.zdm.com.     IN    A    6.217.3.166
jidnmyos.wf.zdm.com.     IN    A    243.224.198.234
cpldmhor.wf.zdm.com.     IN    A    67.72.173.150
laifheou.wf.zdm.com.     IN    A    115.76.212.101
xpyijqmo.wf.zdm.com.     IN    A    49.31.183.36
bxqwrano.wf.zdm.com.     IN    A    231.33.143.195
qmxgoavk.wf.zdm.com.     IN    A    48.234.60.227
fuylgoim.wf.zdm.com.     IN    A    109.125.97.209
cfmgklqo.wf.zdm.com.     IN    A    26.74.24.49
rhacewsx.wf.zdm.com.     IN    A    156.144.251.213
vetyokjp.wf.zdm.com.     IN    A    10.89.173.198
vhyrcjwb.wf.zdm.com.     IN    A    114.38.58.133
ljewhmcp.wf.zdm.com.     IN    A    218.127.139.231
hlkjsdbu.wf.zdm.com.     IN    A    160.248.11.218
hifdvgwl.wf.zdm.com.     IN    A    76.205.223.213
tgofvjqu.wf.zdm.com.     IN    A    219.153.200.24
ofyclbxj.wf.zdm.com.     IN    A    31.117.242.111
gkxhfcre.wf.zdm.com.     IN    A    102.173.8.125
xonplejh.wf.zdm.com.     IN    A    100.220.38.210
otqlfseb.wf.zdm.com.     IN    A    76.177.98.245
drxefgca.wf.zdm.com.     IN    A    185.49.161.250
whqksboj.wf.zdm.com.     IN    A    204.32.111.24
mvqwfugh.wf.zdm.com.     IN    A    232.230.2.219
huywrvem.wf.zdm.com.     IN    A    103.203.50.116
lpjvdkia.wf.zdm.com.     IN    A    227.40.230.231
kcnfuish.wf.zdm.com.     IN    A    66.125.201.167
oxfsuamh.wf.zdm.com.     IN    A    172.130.255.237
ebmihnpl.wf.zdm.com.     IN    A    116.183.105.5
oundawbt.wf.zdm.com.     IN    A    107.22.50.102
dtchjgyx.wf.zdm.com.     IN    A    252.10.41.196
gumesida.wf.zdm.com.     IN    A    109.9.237.24
uiynbhrg.wf.zdm.com.     IN    A    234.218.61.231
vbqponwr.wf.zdm.com.     IN    A    0.224.100.57
qfycaoke.wf.zdm.com.     IN    A    92.201.78.146
vuwenoct.wf.zdm.com.     IN    A    191.117.104.40
wmnutkfr.wf.zdm.com.     IN    A    175.45.198.185
ntwudfqo.wf.zdm.com.     IN    A    69.183.88.115
pjlnikyq.wf.zdm.com.     IN    A    231.154.43.115
wlucaprh.wf.zdm.com.     IN    A    133.79.200.124
erlpgjib.wf.zdm.com.     IN    A    169.191.113.225
xokwvurq.wf.zdm.com.     IN    A    129.129.30.158
yasobcxp.wf.zdm.com.     IN    A    80.134.169.91
rjydfost.wf.zdm.com.     IN    A    203.232.188.219
ohirtbnq.wf.zdm.com.     IN    A    194.7.230.74
rxnfvbea.wf.zdm.com.     IN    A    183.8.230.189
wrvpstgj.wf.zdm.com.     IN    A    31.106.38.54
bvqcfmol.wf.zdm.com.     IN    A    252.198.49.10
gpayrjtf.wf.zdm.com.     IN    A    208.76.87.41
aijmxwqt.wf.zdm.com.     IN    A    58.157.32.250
qirxwsva.wf.zdm.com.     IN    A    166.250.62.210
admolqwf.wf.zdm.com.     IN    A    29.36.192.219
vkcogmpr.wf.zdm.com.     IN    A    164.16.239.5
wcjmkgxd.wf.zdm.com.     IN    A    87.120.83.56
shxugkni.wf.zdm.com.     IN    A    220.247.2.36
bdeomicw.wf.zdm.com.     IN    A    2.205.24.133
lthqbkyr.wf.zdm.com.     IN    A    138.212.250.45
ltmanpgv.wf.zdm.com.     IN    A    15.195.229.112
mkqnftsd.wf.zdm.com.     IN    A    39.214.85.117
gomxrftj.wf.zdm.com.     IN    A    238.79.156.70
ywruvnkx.wf.zdm.com.     IN    A    174.206.97.106
yajhluim.wf.zdm.com.     IN    A    243.53.220.69
biqnegol.wf.zdm.com.     IN    A    204.214.85.85
ugfsmhiv.wf.zdm.com.     IN    A    168.18.138.115
xvntlogj.wf.zdm.com.     IN    A    23.198.222.153
gsyvfdrp.wf.zdm.com.     IN    A    96.147.1.214
igpuwcdn.wf.zdm.com.     IN    A    122.103.239.20
phregiut.wf.zdm.com.     IN    A    87.95.107.88
qsfewnoc.wf.zdm.com.     IN    A    16.232.133.3
khjxvslm.wf.zdm.com.     IN    A    196.86.208.2
lwkcraef.wf.zdm.com.     IN    A    23.53.56.19
nuespgfw.wf.zdm.com.     IN    A    33.110.192.107
tfhksogq.wf.zdm.com.     IN    A    148.169.214.62
elnkircj.wf.zdm.com.     IN    A    47.212.207.14
hmapevxd.wf.zdm.com.     IN    A    214.189.51.189
tcknqryw.wf.zdm.com.     IN    A    27.34.154.99
tiewckxl.wf.zdm.com.     IN    A    234.162.130.218
ycxqdfjp.wf.zdm.com.     IN    A    19.94.11.68
kxanswef.wf.zdm.com.     IN    A    56.226.130.24
suixmfdp.wf.zdm.com.     IN    A    40.223.97.210
qjvuiopt.wf.zdm.com.     IN    A    232.148.101.255
vgcfkqah.wf.zdm.com.     IN    A    182.222.161.103
csoimagk.wf.zdm.com.     IN    A    203.88.207.236
unwlyjkq.wf.zdm.com.     IN    A    140.247.248.61
yjqldkuh.wf.zdm.com.     IN    A    82.103.161.56
ydlobcsv.wf.zdm.com.     IN    A    203.17.206.145
kuaviewn.wf.zdm.com.     IN    A    63.24.49.30
utyblhic.wf.zdm.com.     IN    A    196.150.139.229
puikxbnr.wf.zdm.com.     IN    A    55.187.243.232
smfvygae.wf.zdm.com.     IN    A    45.135.58.66
flvhrbou.wf.zdm.com.     IN    A    38.76.238.144
xtkcirob.wf.zdm.com.     IN    A    116.254.154.118
nkvptjsu.wf.zdm.com.     IN    A    189.72.244.108
olsiraph.wf.zdm.com.     IN    A    206.201.112.218
inkfwblu.wf.zdm.com.     IN    A    116.5.118.132
awvytnme.wf.zdm.com.     IN    A    103.249.99.125
bireldpt.wf.zdm.com.     IN    A    97.70.211.9
gwovehya.wf.zdm.com.     IN    A    120.113.60.209
ocfbdurh.wf.zdm.com.     IN    A    220.91.82.219
vqcmgtio.wf.zdm.com.     IN    A    231.5.213.130
qbvonuke.wf.zdm.com.     IN    A    17.223.194.185
jutlnefy.wf.zdm.com.     IN    A    228.196.167.194
vkgobnrw.wf.zdm.com.     IN    A    57.250.17.213
nghqlyei.wf.zdm.com.     IN    A    92.88.222.26
qoeicknm.wf.zdm.com.     IN    A    90.226.236.123
sfvqnawg.wf.zdm.com.     IN    A    61.34.163.75
iwgjetba.wf.zdm.com.     IN    A    22.139.203.105
jbtldikw.wf.zdm.com.     IN    A    240.7.117.139
ftjghqav.wf.zdm.com.     IN    A    110.214.60.189
ekcsmngu.wf.zdm.com.     IN    A    175.148.71.168
irdvcuef.wf.zdm.com.     IN    A    24.204.52.242
rlsgqxwt.wf.zdm.com.     IN    A    153.133.81.179
ykeijovf.wf.zdm.com.     IN    A    2.254.74.59
ircfgbmx.wf.zdm.com.     IN    A    127.250.245.222
blwfxyck.wf.zdm.com.     IN    A    3.219.41.127
iyqvxcwn.wf.zdm.com.     IN    A    144.154.138.161
wniqulyv.wf.zdm.com.     IN    A    15.251.214.30
tcgnaqok.wf.zdm.com.     IN    A    80.67.135.123
leraumys.wf.zdm.com.     IN    A    168.216.111.245
crouekfb.wf.zdm.com.     IN    A    227.75.40.106
vgmqnuya.wf.zdm.com.     IN    A    218.252.227.60
ncfptuaq.wf.zdm.com.     IN    A    43.103.10.246
eyrxihnu.wf.zdm.com.     IN    A    4.200.198.193
